"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT19","WT21","WT22"
"USC00046826","PETALUMA AIRPORT, CA US","2003-11-28","0.05",,"53","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-11-29","0.02",,"55","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-11-30","0.19",,"54","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-01","0.44",,"54","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-02","0.30",,"61","53",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-03","0.00",,"63","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-04","0.03",,"53","43",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-05","0.25",,"61","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-06","0.14",,"61","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-07","0.35",,"59","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-08","0.00",,"58","34",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-09","0.17",,"48","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-10","0.61",,"59","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-11","0.19",,"56","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-12","0.04",,"50","38",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-13","0.38",,"59","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-14","0.40",,"58","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-15","0.00",,"54","30",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-16","0.00",,"55","34",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-17","0.00",,"57","34",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-18","0.00",,"60","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-19","0.12",,"53","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-20","0.56",,"53","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-21","0.08",,"59","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-22","0.00",,"55","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-23","0.22",,"54","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-24","0.72",,"57","52",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-25","0.26",,"53","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-26","0.00",,"52","34",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-27","0.00",,"51","27",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-28","0.00",,"51","28",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-29","1.51",,"53","43",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-30","0.21",,"56","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2003-12-31","0.29",,"54","41",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-01","1.28",,"53","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-02","0.12",,"52","33",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-03","0.00",,"50","31",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-04","0.00",,"51","28",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-05","0.00",,"52","28",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-06","0.00",,"51","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-07","0.11",,"51","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-08","0.02",,"58","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-09","0.35",,"58","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-10","0.00",,"56","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-11","0.00",,"60","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-12","0.00",,"58","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-13","0.00",,"54","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-14","0.07",,"51","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-15","0.00",,"58","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-16","0.00",,"56","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-17","0.00",,"54","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-18","0.00",,"55","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-19","0.00",,"54","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-20","0.00",,"58","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-21","0.00",,"61","38",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-22","0.00",,"58","31",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-23","0.00",,"53","36",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-24","0.19",,"57","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-25","0.01",,"55","35",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-26","0.00",,"53","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-27","0.19",,"58","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-28","0.01",,"55","37",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-29","0.01",,"51","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-30","0.09",,"57","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-01-31","0.00",,"57","37",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-01","0.13",,"53","38",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-02","0.79",,"55","38",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-03","0.38",,"57","41",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-04","0.00",,"59","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-05","0.00",,"60","36",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-06","0.00",,"59","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-07","0.06",,"58","35",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-08","0.00",,"60","31",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-09","0.00",,"66","31",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-10","0.00",,"62","36",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-11","0.00",,"61","32",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-12","0.00",,"63","33",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-13","0.00",,"56","38",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-14","0.01",,"61","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-15","0.00",,"59","43",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-16","1.90",,"58","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-17","0.59",,"59","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-18","0.43",,"62","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-19","0.00",,"58","35",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-20","0.06",,"54","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-21","0.00",,"53","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-22","0.21",,"57","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-23","0.01",,"60","37",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-24","0.11",,"61","41",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-25","1.35",,"61","51",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-26","0.20",,"56","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-27","0.18",,"59","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-28","0.00",,"60","36",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-02-29","0.00",,"56","36",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-01","0.17",,"57","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-02","0.00",,"69","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-03","0.00",,"61","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-04","0.00",,"65","41",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-05","0.00",,"64","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-06","0.00",,"68","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-07","0.00",,"75","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-08","0.00",,"77","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-09","0.00",,"80","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-10","0.00",,"81","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-11","0.00",,"78","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-12","0.00",,"74","41",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-13","0.00",,"79","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-14","0.00",,"80","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-15","0.00",,"87","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-16","0.00",,"87","51",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-17","0.00",,"87","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-18","0.00",,"82","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-19","0.00",,"72","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-20","0.00",,"80","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-21","0.00",,"68","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-22","0.00",,"68","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-23","0.00",,"68","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-24","0.00",,"67","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-25","0.48",,"64","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-26","0.05",,"65","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-27","0.04",,"67","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-28","0.00",,"74","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-29","0.00",,"74","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-30","0.00",,"64","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-03-31","0.00",,"64","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-01","0.00",,"74","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-02","0.00",,"74","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-03","0.00",,"69","40",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-04","0.00",,"59","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-05","0.00",,"62","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-06","0.00",,"65","37",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-07","0.00",,"71","42",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-08","0.00",,"71","43",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-09","0.00",,"74","51",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-10","0.00",,"78","43",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-11","0.00",,"64","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-12","0.00",,"65","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-13","0.00",,"64","43",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-14","0.00",,"65","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-15","0.00",,"62","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-16","0.00",,"64","38",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-17","0.00",,"63","37",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-18","0.24",,"61","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-19","0.05",,"61","39",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-20","0.06",,"65","52",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-21","0.06",,"64","52",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-22","0.00",,"77","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-23","0.00",,"81","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-24","0.00",,"83","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-25","0.00",,"88","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-26","0.00",,"93","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-27","0.00",,"87","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-28","0.00",,"75","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-29","0.00",,"81","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-04-30","0.00",,"71","51",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-01","0.00",,"81","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-02","0.00",,"88","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-03","0.00",,"85","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-04","0.00",,"79","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-05","0.00",,"68","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-06","0.00",,"73","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-07","0.00",,"71","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-08","0.00",,"71","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-09","0.00",,"74","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-10","0.00",,"69","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-11","0.00",,"68","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-12","0.00",,"71","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-13","0.00",,"76","44",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-14","0.00",,"74","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-15","0.00",,"77","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-16","0.00",,"77","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-17","0.00",,"71","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-18","0.00",,"71","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-19","0.00",,"73","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-20","0.00",,"69","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-21","0.00",,"68","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-22","0.00",,"66","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-23","0.00",,"74","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-24","0.00",,"74","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-25","0.00",,"72","53",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-26","0.00",,"72","55",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-27","0.00",,"71","53",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-28","0.08",,"71","55",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-29","0.00",,"76","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-30","0.00",,"83","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-05-31","0.00",,"86","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-01","0.00",,"83","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-02","0.00",,"82","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-03","0.00",,"76","52",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-04","0.00",,"72","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-05","0.00",,"80","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-06","0.00",,"77","53",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-07","0.00",,"72","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-08","0.00",,"72","48",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-09","0.00",,"76","46",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-10","0.00",,"75","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-11","0.00",,"77","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-12","0.00",,"79","45",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-13","0.00",,"82","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-14","0.00",,"88","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-15","0.00",,"96","52",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-16","0.00",,"87","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-17","0.00",,"71","56",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-18","0.00",,"73","58",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-19","0.00",,"71","56",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-20","0.00",,"72","52",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-21","0.00",,"79","51",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-22","0.00",,"76","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-23","0.00",,"74","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-24","0.00",,"74","51",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-25","0.00",,"80","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-26","0.00",,"81","55",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-27","0.00",,"86","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-28","0.00",,"87","51",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-29","0.00",,"74","56",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-06-30","0.00",,"73","57",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-01","0.00",,"78","55",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-02","0.00",,"83","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-03","0.00",,"86","52",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-04","0.00",,"84","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-05","0.00",,"83","53",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-06","0.00",,"80","56",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-07","0.00",,"75","56",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-08","0.00",,"75","57",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-09","0.00",,"67","58",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-10","0.00",,"87","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-11","0.00",,"87","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-12","0.00",,"79","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-13","0.00",,"74","53",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-14","0.00",,"77","50",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-15","0.00",,"83","47",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-16","0.00",,"79","49",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-17","0.00",,"81","53",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-18","0.00",,"84","58",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-19","0.00",,"84","58",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-20","0.00",,"84","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-21","0.00",,"88","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-22","0.00",,"82","55",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-23","0.00",,"79","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-24","0.00",,"79","54",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-25","0.00",,"83","57",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-26","0.00",,"81","55",,,,,,,,,,,,,,,,
"USC00046826","PETALUMA AIRPORT, CA US","2004-07-27","0.00",,"82","55",,,,,,,,,,,,,,,,
