"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT16","WT18","WT19","WT21","WT22"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-03","0.00",,"54","28","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-04","0.00",,"51","26","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-05","0.07",,"45","40","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-06","0.00",,"54","36","    1","    1",,,,"    1","    1","    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-07","0.00",,"48","43","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-08","0.00",,"63","36","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-09","0.00",,"65","31","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-10","0.00",,"62","28","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-11","0.00",,"68","28","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-12","0.00",,"82","46",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-13","0.00",,"70","36","    1","    1",,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-14","0.00",,"68","30","    1","    1",,,,,,"    1",,,"    1",,,,"    1",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-15","0.00",,"67","30","    1","    1",,,,,,"    1",,,"    1",,,,,"    1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-16","0.00",,"70","30","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-17","0.00",,"68","31","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-18","0.00",,"68","29","    1",,,,,,,,,,"    1",,,,,"    1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-19","0.00",,"66","30","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-20","0.00",,"66","30","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-21","0.09",,"55","41","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-22","0.06",,"55","47","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-23","0.14",,"57","46","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-24","0.00",,"57","42","    1",,,,,,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-25","0.00",,"57","37",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-26","0.00",,"57","31",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-27","0.00",,"58","27",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-28","0.00",,"63","28","    1","    1",,,,,,"    1",,,"    1",,,,,"    1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-29","0.00",,"65","32",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-30","0.00",,"67","29","    1","    1",,,,,,"    1",,,,,,,"    1","    1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-01-31","0.00",,"68","30","    1","    1",,,,,,"    1",,,"    1",,,,,"    1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-01","0.00",,"71","28","    1","    1",,,,,,"    1",,,"    1",,,,,"    1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-02","0.00",,"69","31","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-03","0.00",,"70","31","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-04","0.00",,"63","32","    1","    1",,,,,,"    1",,,"    1",,,,"    1",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-05","0.36",,"55","44","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-06","0.73",,"53","39","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-07","0.00",,"68","35","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-08","0.10",,"54","34","    1","    1",,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-09","0.00",,"53","30","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-10","0.34",,"52","27","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-11","0.14",,"51","37","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-12","0.06",,"52","36","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-13","0.62",,"49","36","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-14","0.16",,"51","33","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-15","1.41",,"50","45","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-16","0.94",,"53","45","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-17","0.78",,"54","44","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-18","0.01",,"59","40","    1",,,,,,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-19","0.00",,"64","34","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-20","0.00",,"65","39","    1",,,,,,"    1",,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-21","0.07",,"62","38","    1",,,,"    1",,,,,,,"    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-22","2.47",,"55","52","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-23","0.62",,"56","50","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-24","0.00",,"58","43","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-25","0.20",,"57","43","    1",,,,"    1",,"    1",,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-26","0.01",,"61","41","    1","    1",,,,,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-27","0.00",,"60","31","    1","    1",,,,,,"    1",,,"    1",,,,,"    1"
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-02-28","0.01",,"67","44",,,,,"    1",,,,,,,"    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-01","1.05",,"57","50","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-02","0.36",,"59","50","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-03","0.52",,"56","40","    1","    1",,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-04","0.05",,"55","36","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-05","0.02",,"55","41",,,,,"    1",,,,,,,"    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-06","0.00",,"60","35","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-07","0.00",,"63","34",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-08","0.00",,"62","38","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-09","0.00",,"56","36",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-10","0.00",,"58","28",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-11","0.00",,"62","30",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-12","0.00",,"67","32","    1",,,,,,"    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-13","0.00",,"62","39","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-14","0.01",,"58","37","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-15","0.05",,"57","47","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-16","0.05",,"59","52","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-17","0.00",,"65","44","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-18","0.00",,"74","43","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-19","0.00",,"73","43","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-20","0.00",,"70","40","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-21","0.06",,"58","44","    1","    1",,,"    1",,"    1","    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-22","0.02",,"55","38",,,,,"    1",,,,,,,"    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-23","0.00",,"63","34",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-24","0.00",,"71","36",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-25","0.00",,"74","39","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-26","0.00",,"75","50",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-27","0.00",,"83","50",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-28","0.00",,"76","43","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-29","0.00",,"67","44",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-30","0.00",,"74","43",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-03-31","0.00",,"75","37",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-01","0.00",,"73","49",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-02","0.00",,"68","42",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-03","0.00",,"63","42",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-04","0.00",,"67","32",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-05","0.00",,"75","34",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-06","0.00",,"81","37",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-07","0.42",,"56","40","    1",,,,"    1",,"    1",,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-08","0.00",,"58","42","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-09","0.18",,"53","46","    1",,,,"    1",,"    1",,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-10","0.00",,"63","39","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-11","0.00",,"69","37",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-12","0.00",,"72","40","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-13","0.00",,"73","43",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-14","0.00",,"59","41",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-15","0.00",,"65","38",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-16","0.00",,"68","33",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-17","0.00",,"81","38",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-18","0.00",,"79","43",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-19","0.00",,"90","45","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-20","0.00",,"93","50",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-21","0.00",,"92","50",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-22","0.00",,"81","47",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-23","0.00",,"71","43","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-24","0.00",,"66","43",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-25","0.00",,"69","37",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-26","0.00",,"69","34","    1","    1",,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-27","0.00",,"66","37","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-28","0.00",,"62","40",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-29","0.00",,"64","32","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-04-30","0.00",,"65","35",,,,,,,,,,,,"    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-01","0.75",,"57","44","    1",,,,"    1",,"    1",,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-02","0.21",,"57","53","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-03","0.91",,"64","48","    1","    1",,,"    1",,,"    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-04","0.93",,"59","49","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-05","0.02",,"68","50","    1",,,,,,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-06","0.03",,"66","50","    1","    1",,,,,"    1","    1",,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-07","0.00",,"80","48","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-08","0.00",,"80","45",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-09","0.00",,"79","43","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-10","0.00",,"84","44","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-11","0.00",,"82","47","    1",,,,,,"    1",,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-12","0.00",,"79","41","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-13","0.00",,"82","48",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-14","0.00",,"80","46",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-15","0.00",,"85","50",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-16","0.00",,"95","48","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-17","0.00",,"96","53",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-18","0.00",,"74","46","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-19","0.00",,"77","47","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-20","0.00",,"73","39","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-21","0.00",,"74","43","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-22","0.00",,"72","48","    1",,,,,,"    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-23","0.00",,"67","46","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-24","0.00",,"67","46","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-25","0.00",,"75","46","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-26","0.00",,"85","45","    1",,,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-27","0.00",,"81","49",,,,,,"    1","    1",,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-28","0.00",,"73","48","    1","    1",,,,"    1","    1","    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-29","0.00",,"67","51","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-30","0.00",,"67","51",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-05-31","0.00",,"69","51",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-01","0.00",,"67","50",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-02","0.00",,"76","50","    1",,,,"    1",,"    1",,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-03","0.06",,"74","50","    1",,,,"    1",,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-04","0.00",,"67","48","    1",,,,,,,,,,"    1","    1",,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-05","0.00",,"67","49",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-06","0.00",,"70","47","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-07","0.00",,"76","46","    1",,,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-08","0.00",,"73","44","    1","    1",,,,"    1","    1",,,,,,,,"    1",
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-09","0.00",,"70","51",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-10","0.00",,"71","51",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-11","0.00",,"75","47","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-12","0.00",,"74","47",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-13","0.00",,"71","47","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-14","0.00",,"73","49","    1","    1",,,,,"    1","    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-15","0.00",,"75","52",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-16","0.00",,"77","49","    1",,,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-17","0.00",,"80","51","    1",,,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-18","0.00",,"90","51",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-19","0.00",,"91","50",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-20","0.00",,"82","49",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-21","0.00",,"79","53",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-22","0.00",,"88","48",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-23","0.00",,"90","47",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-24","0.00",,"74","47","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-25","0.00",,"77","49","    1",,,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-26","0.00",,"83","46","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-27","0.00",,"99","50","    1",,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-28","0.00",,"96","54",,,,,,"    1","    1",,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-29","0.00",,"87","49","    1",,,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-06-30","0.00",,"81","52","    1",,,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-01","0.00",,"75","53",,,,,,"    1","    1",,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-02","0.00",,"75","53",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-03","0.00",,"76","53","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-04","0.00",,"71","52",,,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-05","0.00",,"69","48","    1",,,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-06","0.00",,"82","41","    1","    1",,,,"    1","    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-07","0.00",,"76","43","    1",,,,,,"    1",,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-08","0.00",,"88","44",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-09","0.00",,"83","46",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-10","0.00",,"85","44",,,,,,,,,,,,,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-11","0.00",,"84","49","    1","    1",,,,,,,,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-12","0.00",,"87","47","    1","    1",,,,,,"    1",,,"    1",,,,,
"USW00023213","SANTA ROSA SONOMA CO AIRPORT, CA US","2009-07-13","0.00",,"96","46",,,,,,,,,,,,,,,,
