"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT14","WT16","WT18"
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-23","0.00",,"82","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-24","0.00",,"84","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-25","0.00",,"90","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-26","0.00",,"90","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-27","0.00",,"80","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-28","0.00",,"90","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-29","0.00",,"94","57",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-30","0.00",,"92","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-08-31","0.00",,"91","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-01","0.00",,"89","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-02","0.00",,"90","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-03","0.00",,"95","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-04","0.00",,"88","51",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-05","0.00",,"76","51",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-06","0.00",,"82","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-07","0.00",,"77","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-08","0.00",,"81","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-09","0.00",,"95","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-10","0.00",,"75","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-11","0.00",,"84","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-12","0.00",,"81","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-13","0.00",,"80","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-14","0.00",,"79","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-15","0.00",,"82","51",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-16","0.00",,"87","55",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-17","0.00",,"88","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-18","0.00",,"90","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-19","0.00",,"85","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-20","0.00",,"90","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-21","0.00",,"94","39",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-22","0.00",,"100","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-23","0.00",,"84","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-24","0.00",,"80","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-25","0.00",,"82","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-26","0.00",,"84","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-27","0.00",,"91","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-28","0.00",,"92","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-29","0.00",,"94","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-09-30","0.00",,"94","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-01","0.00",,"92","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-02","0.00",,"82","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-03","0.00",,"94","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-04","0.00",,"100","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-05","0.00",,"100","58",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-06","0.00",,"100","58",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-07","0.00",,"96","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-08","0.00",,"78","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-09","0.00",,"78","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-10","0.00",,"72","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-11","0.00",,"79","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-12","0.00",,"82","55",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-13","0.00",,"74","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-14","0.00",,"71","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-15","0.00",,"74","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-16","0.00",,"77","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-17","0.00",,"77","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-18","0.00",,"88","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-19","0.00",,"85","36",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-20","0.00",,"75","36",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-21","0.00",,"67","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-22","0.00",,"76","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-23","0.81",,"62","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-24","0.16",,"63","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-25","0.00",,"75","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-26","0.00",,"81","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-27","0.00",,"84","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-28","0.70",,"80","59",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-29","0.03",,"70","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-30","0.00",,"63","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-10-31","0.00",,"68","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-01","0.00",,"70","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-02","0.00",,"65","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-03","0.00",,"62","39",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-04","0.00",,"70","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-05","0.00",,"70","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-06","0.02",,"59","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-07","0.02",,"60","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-08","0.00",,"68","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-09","0.50",,"67","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-10","0.00",,"70","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-11","0.00",,"68","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-12","0.00",,"75","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-13","0.90",,"71","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-14","0.04",,"65","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-15","0.00",,"61","37",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-16","0.00",,"65","35",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-17","0.45",,"75","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-18","0.48",,"60","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-19","0.00",,"67","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-20","0.13",,"69","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-21","0.95",,"54","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-22","0.00",,"60","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-23","0.00",,"63","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-24","0.00",,"63","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-25","0.00",,"65","35",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-26","0.00",,"63","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-27","0.00",,"61","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-28","0.00",,"56","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-29","0.00",,"61","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-11-30","0.69",,"75","32",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-01","1.40",,"55","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-02","1.39",,"59","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-03","0.96",,"58","55",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-04","0.87",,"56","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-05","1.01",,"55","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-06","2.06",,"57","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-07","1.20",,"58","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-08","1.17",,"56","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-09","0.63",,"55","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-10","0.43",,"60","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-11","0.07",,"62","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-12","0.00",,"57","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-13","0.00",,"57","27",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-14","0.00",,"56","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-15","0.00",,"52","32",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-16","0.94",,"49","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-17","0.45",,"49","37",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-18","0.00",,"60","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-19","0.00",,"55","33",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-20","0.00",,"59","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-21","0.09",,"53","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-22","0.18",,"50","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-23","0.00",,"51","39",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-24","0.00",,"53","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-25","0.00",,"55","27",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-26","0.00",,"60","26",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-27","0.00",,"51","26",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-28","0.89",,"48","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-29","0.62",,"48","37",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-30","0.03",,"50","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1987-12-31","0.00",,"49","29",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-01","0.00",,"49","26",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-02","0.10",,"48","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-03","0.85",,"48","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-04","3.74",,"46","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-05","0.25",,"49","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-06","0.00",,"58","37",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-07","0.00",,"54","36",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-08","0.36",,"48","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-09","0.26",,"52","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-10","0.08",,"55","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-11","0.46",,"54","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-12","0.00",,"53","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-13","0.00",,"52","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-14","0.00",,"58","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-15","0.58",,"55","39",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-16","1.12",,"52","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-17","0.45",,"55","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-18","0.05",,"51","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-19","0.00",,"57","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-20","0.00",,"60","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-21","0.00",,"60","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-22","0.00",,"68","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-23","0.00",,"64","36",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-24","0.00",,"70","36",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-25","0.00",,"68","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-26","0.00",,"70","37",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-27","0.00",,"65","39",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-28","0.00",,"64","35",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-29","1.02",,"60","39",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-30","0.48",,"58","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-01-31","0.00",,"57","32",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-01","0.00",,"56","29",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-02","0.00",,"54","29",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-03","0.00",,"59","28",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-04","0.00",,"64","28",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-05","0.00",,"67","27",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-06","0.00",,"65","29",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-07","0.00",,"67","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-08","0.00",,"69","32",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-09","0.00",,"74","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-10","0.00",,"68","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-11","0.00",,"78","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-12","0.00",,"77","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-13","0.00",,"74","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-14","0.00",,"70","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-15","0.00",,"72","35",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-16","0.00",,"72","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-17","0.00",,"71","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-18","0.00",,"69","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-19","0.00",,"68","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-20","0.00",,"76","35",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-21","0.00",,"71","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-22","0.00",,"70","32",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-23","0.00",,"67","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-24","0.00",,"61","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-25","0.00",,"61","38",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-26","0.00",,"65","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-27","0.00",,"78","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-28","0.88",,"70","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-02-29","0.02",,"65","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-01","0.16",,"61","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-02","0.00",,"58","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-03","0.00",,"71","45",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-04","0.00",,"69","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-05","0.00",,"70","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-06","0.00",,"64","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-07","0.00",,"66","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-08","0.00",,"76","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-09","0.00",,"74","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-10","0.00",,"64","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-11","0.00",,"64","33",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-12","0.00",,"66","35",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-13","0.00",,"69","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-14","0.00",,"72","32",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-15","0.00",,"74","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-16","0.00",,"75","30",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-17","0.00",,"70","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-18","0.00",,"76","31",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-19","0.00",,"78","37",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-20","0.00",,"79","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-21","0.00",,"78","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-22","0.00",,"72","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-23","0.04",,"71","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-24","0.00",,"65","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-25","0.00",,"76","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-26","0.00",,"74","51",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-27","0.00",,"81","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-28","0.00",,"70","42",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-29","0.00",,"76","43",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-30","0.00",,"70","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-03-31","0.00",,"76","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-01","0.00",,"78","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-02","0.00",,"79","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-03","0.01",,"74","48",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-04","0.00",,"76","41",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-05","0.02",,"65","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-06","0.00",,"68","34",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-07","0.24",,"59","40",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-08","0.04",,"65","39",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-09","0.00",,"69","46",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-10","0.00",,"70","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-11","0.00",,"83","44",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-12","0.00",,"83","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-13","0.00",,"91","49",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-14","0.00",,"95","47",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-15","0.00",,"91","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-16","0.00",,"79","51",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-17","0.00",,"78","50",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-18","0.00",,"87","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-19","0.00",,"97","60",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-20","0.00",,"96","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-21","0.00",,"90","53",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-22","0.00",,"86","51",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-23","0.00",,"94","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-24","0.00",,"96","59",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-25","0.00",,"100","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-26","0.00",,"90","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-27","0.00",,"89","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-28","0.00",,"85","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-29","0.00",,"82","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-06-30","0.00",,"88","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-01","0.00",,"92","55",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-02","0.00",,"99","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-03","0.00",,"98","57",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-04","0.00",,"90","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-05","0.00",,"83","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-06","0.00",,"87","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-07","0.00",,"92","54",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-08","0.00",,"95","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-09","0.00",,"90","52",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-10","0.00",,"100","55",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-11","0.00",,"98","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-12","0.00",,"85","56",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-13","0.00",,"85","55",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-14","0.00",,"89","55",,,,,,,,,,,
"USC00049440","WARM SPRINGS DAM, CA US","1988-07-15","0.00",,"90","63",,,,,,,,,,,
