"STATION","NAME","DATE","PRCP","TMAX","TMIN","WT01","WT03"
"USC00048351","SONOMA, CA US","1980-01-01","0.00",,,,
"USC00048351","SONOMA, CA US","1980-01-02","0.00","61","37",,
"USC00048351","SONOMA, CA US","1980-01-03","0.00","61","35",,
"USC00048351","SONOMA, CA US","1980-01-04","0.05","56","41",,
"USC00048351","SONOMA, CA US","1980-01-05","0.01","56","44",,
"USC00048351","SONOMA, CA US","1980-01-06","0.00","56","43",,
"USC00048351","SONOMA, CA US","1980-01-07","0.00","64","41",,
"USC00048351","SONOMA, CA US","1980-01-08","0.00","60","47",,
"USC00048351","SONOMA, CA US","1980-01-09","0.50","55","48",,
"USC00048351","SONOMA, CA US","1980-01-10","0.06","55","38",,
"USC00048351","SONOMA, CA US","1980-01-11","1.24","54","44",,
"USC00048351","SONOMA, CA US","1980-01-12","2.55","66","52",,
"USC00048351","SONOMA, CA US","1980-01-13","1.75","64","58",,
"USC00048351","SONOMA, CA US","1980-01-14","0.36","62","55",,
"USC00048351","SONOMA, CA US","1980-01-15","0.25","59","45",,
"USC00048351","SONOMA, CA US","1980-01-16","0.67","60","52",,
"USC00048351","SONOMA, CA US","1980-01-17","0.55","62","52",,
"USC00048351","SONOMA, CA US","1980-01-18","0.00","60","37",,
"USC00048351","SONOMA, CA US","1980-01-19","0.00","67","33",,
"USC00048351","SONOMA, CA US","1980-01-20","0.00","64","31",,
"USC00048351","SONOMA, CA US","1980-01-21","0.00","64","31",,
"USC00048351","SONOMA, CA US","1980-01-22","0.00","65","34",,
"USC00048351","SONOMA, CA US","1980-01-23","0.00","65","32",,
"USC00048351","SONOMA, CA US","1980-01-24","0.00","64","35",,
"USC00048351","SONOMA, CA US","1980-01-25","0.00","54","37",,
"USC00048351","SONOMA, CA US","1980-01-26","0.00","54","36",,
"USC00048351","SONOMA, CA US","1980-01-27","0.00","57","43",,
"USC00048351","SONOMA, CA US","1980-01-28","0.00","54","30",,
"USC00048351","SONOMA, CA US","1980-01-29","0.00","55","27",,
"USC00048351","SONOMA, CA US","1980-01-30","0.00","61","23",,
"USC00048351","SONOMA, CA US","1980-01-31","0.00","61","35",,
"USC00048351","SONOMA, CA US","1980-02-01","0.00","61","44",,
"USC00048351","SONOMA, CA US","1980-02-02","0.00","60","42",,
"USC00048351","SONOMA, CA US","1980-02-03","0.02","60","45",,
"USC00048351","SONOMA, CA US","1980-02-04","0.00","64","49",,
"USC00048351","SONOMA, CA US","1980-02-05","0.00","63","43",,
"USC00048351","SONOMA, CA US","1980-02-06","0.00","72","43",,
"USC00048351","SONOMA, CA US","1980-02-07","0.00","71","48",,
"USC00048351","SONOMA, CA US","1980-02-08","0.00","74","51",,
"USC00048351","SONOMA, CA US","1980-02-09","0.00","68","32",,
"USC00048351","SONOMA, CA US","1980-02-10","0.00","65","35",,
"USC00048351","SONOMA, CA US","1980-02-11","0.00","68","55",,
"USC00048351","SONOMA, CA US","1980-02-12","0.00","69","61",,
"USC00048351","SONOMA, CA US","1980-02-13","0.00","65","31",,
"USC00048351","SONOMA, CA US","1980-02-14","0.14","60","47",,
"USC00048351","SONOMA, CA US","1980-02-15","0.80","61","49",,
"USC00048351","SONOMA, CA US","1980-02-16","1.36","57","51",,
"USC00048351","SONOMA, CA US","1980-02-17","1.89","58","55",,
"USC00048351","SONOMA, CA US","1980-02-18","1.65","63","56",,
"USC00048351","SONOMA, CA US","1980-02-19","1.24","61","55",,
"USC00048351","SONOMA, CA US","1980-02-20","0.29","58","47",,"    1"
"USC00048351","SONOMA, CA US","1980-02-21","1.70","61","50",,
"USC00048351","SONOMA, CA US","1980-02-22","0.49","62","49",,
"USC00048351","SONOMA, CA US","1980-02-23","0.00","65","39",,
"USC00048351","SONOMA, CA US","1980-02-24","0.06","62","59",,
"USC00048351","SONOMA, CA US","1980-02-25","0.22","69","47",,
"USC00048351","SONOMA, CA US","1980-02-26","0.00","70","56",,
"USC00048351","SONOMA, CA US","1980-02-27","0.46","68","50",,"    1"
"USC00048351","SONOMA, CA US","1980-02-28","0.30","63","48",,
"USC00048351","SONOMA, CA US","1980-02-29","0.00","69","38",,
"USC00048351","SONOMA, CA US","1980-03-01","0.00","68","43",,
"USC00048351","SONOMA, CA US","1980-03-02","0.39","62","54",,
"USC00048351","SONOMA, CA US","1980-03-03","0.25","62","46",,
"USC00048351","SONOMA, CA US","1980-03-04","0.00","65","37",,
"USC00048351","SONOMA, CA US","1980-03-05","0.54","59","44",,
"USC00048351","SONOMA, CA US","1980-03-06","0.02","58","43",,
"USC00048351","SONOMA, CA US","1980-03-07","0.00","66","35",,
"USC00048351","SONOMA, CA US","1980-03-08","0.00","69","36",,
"USC00048351","SONOMA, CA US","1980-03-09","0.00","74","41",,
"USC00048351","SONOMA, CA US","1980-03-10","0.00","74","35",,
"USC00048351","SONOMA, CA US","1980-03-11","0.00","68","39",,
"USC00048351","SONOMA, CA US","1980-03-12","0.00","62","32",,
"USC00048351","SONOMA, CA US","1980-03-13","0.00","62","40",,
"USC00048351","SONOMA, CA US","1980-03-14","0.09","60","49",,
"USC00048351","SONOMA, CA US","1980-03-15","0.04","64","36",,
"USC00048351","SONOMA, CA US","1980-03-16","0.00","65","33",,
"USC00048351","SONOMA, CA US","1980-03-17","0.00","64","32",,
"USC00048351","SONOMA, CA US","1980-03-18","0.00","71","43",,
"USC00048351","SONOMA, CA US","1980-03-19","0.00","78","48",,
"USC00048351","SONOMA, CA US","1980-03-20","0.00","73","47",,
"USC00048351","SONOMA, CA US","1980-03-21","0.00","68","44",,
"USC00048351","SONOMA, CA US","1980-03-22","0.00","80","43",,
"USC00048351","SONOMA, CA US","1980-03-23","0.00","80","35",,
"USC00048351","SONOMA, CA US","1980-03-24","0.00","76","38",,
"USC00048351","SONOMA, CA US","1980-03-25","0.22","73","44",,
"USC00048351","SONOMA, CA US","1980-03-26","0.00","65","37",,
"USC00048351","SONOMA, CA US","1980-03-27","0.00","68","40",,
"USC00048351","SONOMA, CA US","1980-03-28","0.00","77","40",,
"USC00048351","SONOMA, CA US","1980-03-29","0.00","78","38",,
"USC00048351","SONOMA, CA US","1980-03-30","0.00","75","42",,
"USC00048351","SONOMA, CA US","1980-03-31","0.00","72","39",,
"USC00048351","SONOMA, CA US","1980-04-01","0.00","69","43",,
"USC00048351","SONOMA, CA US","1980-04-02","0.00","66","35",,
"USC00048351","SONOMA, CA US","1980-04-03","0.00","59","37",,
"USC00048351","SONOMA, CA US","1980-04-04","0.34","58","45",,
"USC00048351","SONOMA, CA US","1980-04-05","0.56","62","47",,
"USC00048351","SONOMA, CA US","1980-04-06","0.04","63","43",,
"USC00048351","SONOMA, CA US","1980-04-07","0.00","70","34",,
"USC00048351","SONOMA, CA US","1980-04-08","0.00","72","36",,
"USC00048351","SONOMA, CA US","1980-04-09","0.08","70","45",,
"USC00048351","SONOMA, CA US","1980-04-10","0.00","76","38",,
"USC00048351","SONOMA, CA US","1980-04-11","0.00","84","44",,
"USC00048351","SONOMA, CA US","1980-04-12","0.00","85","40",,
"USC00048351","SONOMA, CA US","1980-04-13","0.00","82","40",,
"USC00048351","SONOMA, CA US","1980-04-14","0.00","72","39",,
"USC00048351","SONOMA, CA US","1980-04-15","0.00","76","41",,
"USC00048351","SONOMA, CA US","1980-04-16","0.00","84","42",,
"USC00048351","SONOMA, CA US","1980-04-17","0.00","84","45",,
"USC00048351","SONOMA, CA US","1980-04-18","0.00","79","40",,
"USC00048351","SONOMA, CA US","1980-04-19","0.00","78","43",,
"USC00048351","SONOMA, CA US","1980-04-20","0.19","73","41",,
"USC00048351","SONOMA, CA US","1980-04-21","0.48","61","39",,"    1"
"USC00048351","SONOMA, CA US","1980-04-22","0.17","61","40",,
"USC00048351","SONOMA, CA US","1980-04-23","0.03","68","49",,
"USC00048351","SONOMA, CA US","1980-04-24","0.00","69","42",,
"USC00048351","SONOMA, CA US","1980-04-25","0.00","68","41",,
"USC00048351","SONOMA, CA US","1980-04-26","0.00","71","38",,
"USC00048351","SONOMA, CA US","1980-04-27","0.00","85","44",,
"USC00048351","SONOMA, CA US","1980-04-28","0.00","82","52",,
"USC00048351","SONOMA, CA US","1980-04-29","0.00","73","47",,
"USC00048351","SONOMA, CA US","1980-04-30","0.00","78","42",,
"USC00048351","SONOMA, CA US","1980-05-01","0.00","76","42",,
"USC00048351","SONOMA, CA US","1980-05-02","0.00","74","47",,
"USC00048351","SONOMA, CA US","1980-05-03","0.00","77","43",,
"USC00048351","SONOMA, CA US","1980-05-04","0.00","83","47",,
"USC00048351","SONOMA, CA US","1980-05-05","0.00","83","48",,
"USC00048351","SONOMA, CA US","1980-05-06","0.00","75","44",,
"USC00048351","SONOMA, CA US","1980-05-07","0.00","81","42",,
"USC00048351","SONOMA, CA US","1980-05-08","0.00","75","40",,
"USC00048351","SONOMA, CA US","1980-05-09","0.14","68","36",,
"USC00048351","SONOMA, CA US","1980-05-10","0.00",,"31",,
"USC00048351","SONOMA, CA US","1980-05-11","0.00","66",,,
"USC00048351","SONOMA, CA US","1980-05-12","0.00","68","37",,
"USC00048351","SONOMA, CA US","1980-05-13","0.00","68","45",,
"USC00048351","SONOMA, CA US","1980-05-14","0.00","73","39",,
"USC00048351","SONOMA, CA US","1980-05-15","0.00","73","40",,
"USC00048351","SONOMA, CA US","1980-05-16","0.00","78","41",,
"USC00048351","SONOMA, CA US","1980-05-17","0.00","86","42",,
"USC00048351","SONOMA, CA US","1980-05-18","0.00","86","47",,
"USC00048351","SONOMA, CA US","1980-05-19","0.00","91","47",,
"USC00048351","SONOMA, CA US","1980-05-20","0.00","90","50",,
"USC00048351","SONOMA, CA US","1980-05-21","0.00","89","46",,
"USC00048351","SONOMA, CA US","1980-05-22","0.00","78","48",,
"USC00048351","SONOMA, CA US","1980-05-23","0.00","72","46",,
"USC00048351","SONOMA, CA US","1980-05-24","0.01","71","44",,"    1"
"USC00048351","SONOMA, CA US","1980-05-25","0.10","71","37",,
"USC00048351","SONOMA, CA US","1980-05-26","0.00","72","40",,
"USC00048351","SONOMA, CA US","1980-05-27","0.00","71","40",,
"USC00048351","SONOMA, CA US","1980-05-28","0.00","68","41",,
"USC00048351","SONOMA, CA US","1980-05-29","0.00","75","46",,
"USC00048351","SONOMA, CA US","1980-05-30","0.00","77","39",,
"USC00048351","SONOMA, CA US","1980-05-31","0.00","76","53",,
"USC00048351","SONOMA, CA US","1980-06-01","0.00","74",,,
"USC00048351","SONOMA, CA US","1980-06-02","0.00","75",,,
"USC00048351","SONOMA, CA US","1980-06-03","0.00","72",,,
"USC00048351","SONOMA, CA US","1980-06-04","0.14","67",,,
"USC00048351","SONOMA, CA US","1980-06-05","0.00","70",,,
"USC00048351","SONOMA, CA US","1980-06-06","0.00","70",,,
"USC00048351","SONOMA, CA US","1980-06-07","0.00","74",,,
"USC00048351","SONOMA, CA US","1980-06-08","0.00","78",,,
"USC00048351","SONOMA, CA US","1980-06-09","0.00","82",,,
"USC00048351","SONOMA, CA US","1980-06-10","0.00","80",,,
"USC00048351","SONOMA, CA US","1980-06-11","0.00","74",,,
"USC00048351","SONOMA, CA US","1980-06-12","0.00","71",,,
"USC00048351","SONOMA, CA US","1980-06-13","0.00","75",,,
"USC00048351","SONOMA, CA US","1980-06-14","0.00","79",,,
"USC00048351","SONOMA, CA US","1980-06-15","0.00","87",,,
"USC00048351","SONOMA, CA US","1980-06-16","0.00","88",,,
"USC00048351","SONOMA, CA US","1980-06-17","0.00","90",,,
"USC00048351","SONOMA, CA US","1980-06-18","0.00","91",,,
"USC00048351","SONOMA, CA US","1980-06-19","0.00","76",,,
"USC00048351","SONOMA, CA US","1980-06-20","0.00","77",,,
"USC00048351","SONOMA, CA US","1980-06-21","0.00","77",,,
"USC00048351","SONOMA, CA US","1980-06-22","0.00","74",,,
"USC00048351","SONOMA, CA US","1980-06-23","0.00","76",,,
"USC00048351","SONOMA, CA US","1980-06-24","0.00","74",,,
"USC00048351","SONOMA, CA US","1980-06-25","0.00","74",,,
"USC00048351","SONOMA, CA US","1980-06-26","0.00","86",,,
"USC00048351","SONOMA, CA US","1980-06-27","0.00","94",,,
"USC00048351","SONOMA, CA US","1980-06-28","0.00","98",,,
"USC00048351","SONOMA, CA US","1980-06-29","0.00","97","51",,
"USC00048351","SONOMA, CA US","1980-06-30","0.00","86","50",,
"USC00048351","SONOMA, CA US","1980-07-01","0.00","86","49",,
"USC00048351","SONOMA, CA US","1980-07-02","0.18","75","49",,
"USC00048351","SONOMA, CA US","1980-07-03","0.00","76","50",,
"USC00048351","SONOMA, CA US","1980-07-04","0.00","79","51",,
"USC00048351","SONOMA, CA US","1980-07-05","0.00","78","51",,
"USC00048351","SONOMA, CA US","1980-07-06","0.00","79","44",,
"USC00048351","SONOMA, CA US","1980-07-07","0.00","76","47",,
"USC00048351","SONOMA, CA US","1980-07-08","0.00","74","49",,
"USC00048351","SONOMA, CA US","1980-07-09","0.00","76","52",,
"USC00048351","SONOMA, CA US","1980-07-10","0.00","90","48",,
"USC00048351","SONOMA, CA US","1980-07-11","0.00","89","49",,
"USC00048351","SONOMA, CA US","1980-07-12","0.00","83","49",,
"USC00048351","SONOMA, CA US","1980-07-13","0.00","79","55",,
"USC00048351","SONOMA, CA US","1980-07-14","0.00","83","54",,
"USC00048351","SONOMA, CA US","1980-07-15","0.00","97","52",,
"USC00048351","SONOMA, CA US","1980-07-16","0.00","98","51",,
"USC00048351","SONOMA, CA US","1980-07-17","0.00","100","51",,
"USC00048351","SONOMA, CA US","1980-07-18","0.00","92","48",,
"USC00048351","SONOMA, CA US","1980-07-19","0.00","87","53",,
"USC00048351","SONOMA, CA US","1980-07-20","0.00","90","54",,
"USC00048351","SONOMA, CA US","1980-07-21","0.00","97","51",,
"USC00048351","SONOMA, CA US","1980-07-22","0.00","98","53",,
"USC00048351","SONOMA, CA US","1980-07-23","0.00","95","56",,
"USC00048351","SONOMA, CA US","1980-07-24","0.00","95","56",,
"USC00048351","SONOMA, CA US","1980-07-25","0.00","106","54",,
"USC00048351","SONOMA, CA US","1980-07-26","0.00","106","55",,
"USC00048351","SONOMA, CA US","1980-07-27","0.00","104","55",,
"USC00048351","SONOMA, CA US","1980-07-28","0.00","109","59",,
"USC00048351","SONOMA, CA US","1980-07-29","0.00","106","53",,
"USC00048351","SONOMA, CA US","1980-07-30","0.00","105","55",,
"USC00048351","SONOMA, CA US","1980-07-31","0.00","101","54",,
"USC00048351","SONOMA, CA US","1980-08-01","0.00","104","59",,
"USC00048351","SONOMA, CA US","1980-08-02","0.00","100","54",,
"USC00048351","SONOMA, CA US","1980-08-03","0.00","100","50",,
"USC00048351","SONOMA, CA US","1980-08-04","0.00","100","59",,
"USC00048351","SONOMA, CA US","1980-08-05","0.00","98","54",,
"USC00048351","SONOMA, CA US","1980-08-06","0.00","84","53",,
"USC00048351","SONOMA, CA US","1980-08-07","0.00","91","50",,
"USC00048351","SONOMA, CA US","1980-08-08","0.00","88","50",,
"USC00048351","SONOMA, CA US","1980-08-09","0.00","89","50",,
"USC00048351","SONOMA, CA US","1980-08-10","0.00","93","48",,
"USC00048351","SONOMA, CA US","1980-08-11","0.00","95","47",,
"USC00048351","SONOMA, CA US","1980-08-12","0.00","93","54",,
"USC00048351","SONOMA, CA US","1980-08-13","0.00","89","57",,
"USC00048351","SONOMA, CA US","1980-08-14","0.00","73","52",,
"USC00048351","SONOMA, CA US","1980-08-15","0.00","89","53",,
"USC00048351","SONOMA, CA US","1980-08-16","0.00","89","50",,
"USC00048351","SONOMA, CA US","1980-08-17","0.00","91","50",,
"USC00048351","SONOMA, CA US","1980-08-18","0.00","89","51",,
"USC00048351","SONOMA, CA US","1980-08-19","0.00","90","54",,
"USC00048351","SONOMA, CA US","1980-08-20","0.00","89","51",,
"USC00048351","SONOMA, CA US","1980-08-21","0.00","88","51",,
"USC00048351","SONOMA, CA US","1980-08-22","0.00","88","54",,
"USC00048351","SONOMA, CA US","1980-08-23","0.00","84","54",,
"USC00048351","SONOMA, CA US","1980-08-24","0.00","82","51",,
"USC00048351","SONOMA, CA US","1980-08-25","0.00","86","52",,
"USC00048351","SONOMA, CA US","1980-08-26","0.00","85","51",,
"USC00048351","SONOMA, CA US","1980-08-27","0.00","85","47",,
"USC00048351","SONOMA, CA US","1980-08-28","0.00","78","48",,
"USC00048351","SONOMA, CA US","1980-08-29","0.00","77","46",,
"USC00048351","SONOMA, CA US","1980-08-30","0.00","86","41",,
"USC00048351","SONOMA, CA US","1980-08-31","0.00","89","41",,
"USC00048351","SONOMA, CA US","1980-09-01","0.00","85","49",,
"USC00048351","SONOMA, CA US","1980-09-02","0.00","86","49",,
"USC00048351","SONOMA, CA US","1980-09-03","0.00","81","54",,
"USC00048351","SONOMA, CA US","1980-09-04","0.00","87","51",,
"USC00048351","SONOMA, CA US","1980-09-05","0.00","88","48",,
"USC00048351","SONOMA, CA US","1980-09-06","0.00","88","55",,
"USC00048351","SONOMA, CA US","1980-09-07","0.00","80","53",,
"USC00048351","SONOMA, CA US","1980-09-08","0.00","80","53",,
"USC00048351","SONOMA, CA US","1980-09-09","0.00","88","55",,
"USC00048351","SONOMA, CA US","1980-09-10","0.00","88","54",,
"USC00048351","SONOMA, CA US","1980-09-11","0.00","88","54",,
"USC00048351","SONOMA, CA US","1980-09-12","0.00","86","51",,
"USC00048351","SONOMA, CA US","1980-09-13","0.00","77",,,
"USC00048351","SONOMA, CA US","1980-09-14","0.00","72","46",,
"USC00048351","SONOMA, CA US","1980-09-15","0.00","82","47",,
"USC00048351","SONOMA, CA US","1980-09-16","0.00","82","44",,
"USC00048351","SONOMA, CA US","1980-09-17","0.00","83","49",,
"USC00048351","SONOMA, CA US","1980-09-18","0.00","78","46",,
"USC00048351","SONOMA, CA US","1980-09-19","0.00","78","48",,
"USC00048351","SONOMA, CA US","1980-09-20","0.00","78","68",,
"USC00048351","SONOMA, CA US","1980-09-21","0.00","82","53",,
"USC00048351","SONOMA, CA US","1980-09-22","0.00","90","46",,
"USC00048351","SONOMA, CA US","1980-09-23","0.00","94","50",,
"USC00048351","SONOMA, CA US","1980-09-24","0.00","95","50",,
"USC00048351","SONOMA, CA US","1980-09-25","0.00","95","48",,
"USC00048351","SONOMA, CA US","1980-09-26","0.00","92","52",,
"USC00048351","SONOMA, CA US","1980-09-27","0.00","82","41",,
"USC00048351","SONOMA, CA US","1980-09-28","0.00","90","46",,
"USC00048351","SONOMA, CA US","1980-09-29","0.00","93","46",,
"USC00048351","SONOMA, CA US","1980-09-30","0.00","100","46",,
"USC00048351","SONOMA, CA US","1980-10-01","0.00","103","48",,
"USC00048351","SONOMA, CA US","1980-10-02","0.00","107","53",,
"USC00048351","SONOMA, CA US","1980-10-03","0.00","103","53",,
"USC00048351","SONOMA, CA US","1980-10-04","0.00","102","54",,
"USC00048351","SONOMA, CA US","1980-10-05","0.00","94","49",,
"USC00048351","SONOMA, CA US","1980-10-06","0.00","91","47",,
"USC00048351","SONOMA, CA US","1980-10-07","0.00","98","46",,
"USC00048351","SONOMA, CA US","1980-10-08","0.00","93","45",,
"USC00048351","SONOMA, CA US","1980-10-09","0.00","91","46",,
"USC00048351","SONOMA, CA US","1980-10-10","0.00","85","51",,
"USC00048351","SONOMA, CA US","1980-10-11","0.00","71","42",,
"USC00048351","SONOMA, CA US","1980-10-12","0.16","70","52",,
"USC00048351","SONOMA, CA US","1980-10-13","0.09","68","43",,
"USC00048351","SONOMA, CA US","1980-10-14","0.00","69","41",,
"USC00048351","SONOMA, CA US","1980-10-15","0.00","70","37",,
"USC00048351","SONOMA, CA US","1980-10-16","0.00","70","36",,
"USC00048351","SONOMA, CA US","1980-10-17","0.00","73","36",,
"USC00048351","SONOMA, CA US","1980-10-18","0.00","75","35",,
"USC00048351","SONOMA, CA US","1980-10-19","0.00","78","38",,
"USC00048351","SONOMA, CA US","1980-10-20","0.00","80","39",,
"USC00048351","SONOMA, CA US","1980-10-21","0.00","80","41",,
"USC00048351","SONOMA, CA US","1980-10-22","0.00","84","41",,
"USC00048351","SONOMA, CA US","1980-10-23","0.00","81","43",,
"USC00048351","SONOMA, CA US","1980-10-24","0.00","80","48",,
"USC00048351","SONOMA, CA US","1980-10-25","0.01","65","48",,
"USC00048351","SONOMA, CA US","1980-10-26","0.00","70","35",,
"USC00048351","SONOMA, CA US","1980-10-27","0.00","77","46",,
"USC00048351","SONOMA, CA US","1980-10-28","0.00","80","57",,
"USC00048351","SONOMA, CA US","1980-10-29","0.00","78","48",,
"USC00048351","SONOMA, CA US","1980-10-30","0.00","72","55",,
"USC00048351","SONOMA, CA US","1980-10-31","0.00","76","56",,
"USC00048351","SONOMA, CA US","1980-11-01","0.00","76","40",,
"USC00048351","SONOMA, CA US","1980-11-02","0.00","82","45",,
"USC00048351","SONOMA, CA US","1980-11-03","0.00","81","47",,
"USC00048351","SONOMA, CA US","1980-11-04","0.00","84","46",,
"USC00048351","SONOMA, CA US","1980-11-05","0.00","82","46",,
"USC00048351","SONOMA, CA US","1980-11-06","0.00","78","44",,
"USC00048351","SONOMA, CA US","1980-11-07","0.03","74","50",,
"USC00048351","SONOMA, CA US","1980-11-08","0.01","74","41",,
"USC00048351","SONOMA, CA US","1980-11-09","0.00","74","38",,
"USC00048351","SONOMA, CA US","1980-11-10","0.00","65","39",,
"USC00048351","SONOMA, CA US","1980-11-11","0.00","66","42",,
"USC00048351","SONOMA, CA US","1980-11-12","0.00","70","31",,
"USC00048351","SONOMA, CA US","1980-11-13","0.00","70","29",,
"USC00048351","SONOMA, CA US","1980-11-14","0.00","72","31",,
"USC00048351","SONOMA, CA US","1980-11-15","0.00","70","42",,
"USC00048351","SONOMA, CA US","1980-11-16","0.00","69","43",,
"USC00048351","SONOMA, CA US","1980-11-17","0.00","72","40",,
"USC00048351","SONOMA, CA US","1980-11-18","0.00","70","34",,
"USC00048351","SONOMA, CA US","1980-11-19","0.00","70","37",,
"USC00048351","SONOMA, CA US","1980-11-20","0.00","70","35",,
"USC00048351","SONOMA, CA US","1980-11-21","0.00","66","34",,
"USC00048351","SONOMA, CA US","1980-11-22","0.22","58","52",,
"USC00048351","SONOMA, CA US","1980-11-23","0.04","67","52",,
"USC00048351","SONOMA, CA US","1980-11-24","0.00","73","43",,
"USC00048351","SONOMA, CA US","1980-11-25","0.00","70","32",,
"USC00048351","SONOMA, CA US","1980-11-26","0.00","70","32",,
"USC00048351","SONOMA, CA US","1980-11-27","0.00","72","33",,
"USC00048351","SONOMA, CA US","1980-11-28","0.00","70","34",,
"USC00048351","SONOMA, CA US","1980-11-29","0.00","65","38",,
"USC00048351","SONOMA, CA US","1980-11-30","0.03","65","50",,
"USC00048351","SONOMA, CA US","1980-12-01","0.02","58","32",,
"USC00048351","SONOMA, CA US","1980-12-02","0.11","59","48",,
"USC00048351","SONOMA, CA US","1980-12-03","1.35","59","53",,
"USC00048351","SONOMA, CA US","1980-12-04","0.39","58","42",,
"USC00048351","SONOMA, CA US","1980-12-05","0.01","60","31",,
"USC00048351","SONOMA, CA US","1980-12-06","0.00","60","30",,
"USC00048351","SONOMA, CA US","1980-12-07","0.00","60","32",,
"USC00048351","SONOMA, CA US","1980-12-08","0.00","61","32",,
"USC00048351","SONOMA, CA US","1980-12-09","0.00","59","28",,
"USC00048351","SONOMA, CA US","1980-12-10","0.00","60","26",,
"USC00048351","SONOMA, CA US","1980-12-11","0.00","60","27",,
"USC00048351","SONOMA, CA US","1980-12-12","0.00","59","26",,
"USC00048351","SONOMA, CA US","1980-12-13","0.00","63","28",,
"USC00048351","SONOMA, CA US","1980-12-14","0.00","63","28",,
"USC00048351","SONOMA, CA US","1980-12-15","0.00","66","33",,
"USC00048351","SONOMA, CA US","1980-12-16","0.00","65","34",,
"USC00048351","SONOMA, CA US","1980-12-17","0.00","65","36",,
"USC00048351","SONOMA, CA US","1980-12-18","0.00","60","44",,
"USC00048351","SONOMA, CA US","1980-12-19","0.00","62","37",,
"USC00048351","SONOMA, CA US","1980-12-20","0.00","63","42",,
"USC00048351","SONOMA, CA US","1980-12-21","0.44","62","43",,
"USC00048351","SONOMA, CA US","1980-12-22","0.04","59","49",,
"USC00048351","SONOMA, CA US","1980-12-23","0.00","62","47",,
"USC00048351","SONOMA, CA US","1980-12-24","0.00","58","39",,
"USC00048351","SONOMA, CA US","1980-12-25","0.01","62","37",,
"USC00048351","SONOMA, CA US","1980-12-26","0.00","65","39",,
"USC00048351","SONOMA, CA US","1980-12-27","0.00","55","42",,
"USC00048351","SONOMA, CA US","1980-12-28","0.00","66","39",,
"USC00048351","SONOMA, CA US","1980-12-29","0.00","59","41",,
"USC00048351","SONOMA, CA US","1980-12-30","0.02","58","44",,
"USC00048351","SONOMA, CA US","1980-12-31","0.00","56","41",,
"USC00048351","SONOMA, CA US","1981-01-01","0.00","53","38",,
"USC00048351","SONOMA, CA US","1981-01-02","0.00","51","38",,
"USC00048351","SONOMA, CA US","1981-01-03","0.17","54","43",,
"USC00048351","SONOMA, CA US","1981-01-04","0.02","64","46",,
"USC00048351","SONOMA, CA US","1981-01-05","0.00","64","36",,
"USC00048351","SONOMA, CA US","1981-01-06","0.00","58","37",,
"USC00048351","SONOMA, CA US","1981-01-07","0.00","54","41",,
"USC00048351","SONOMA, CA US","1981-01-08","0.00","51","40",,
"USC00048351","SONOMA, CA US","1981-01-09","0.00","51","39",,
"USC00048351","SONOMA, CA US","1981-01-10","0.00","51","35",,
"USC00048351","SONOMA, CA US","1981-01-11","0.00","53","36",,
"USC00048351","SONOMA, CA US","1981-01-12","0.02","52","35",,
"USC00048351","SONOMA, CA US","1981-01-13","0.00","67","34",,
"USC00048351","SONOMA, CA US","1981-01-14","0.00","67","35",,
"USC00048351","SONOMA, CA US","1981-01-15","0.00","66","35",,
"USC00048351","SONOMA, CA US","1981-01-16","0.05","65","52",,
"USC00048351","SONOMA, CA US","1981-01-17","0.17","64","49",,
"USC00048351","SONOMA, CA US","1981-01-18","0.01","68","41",,
"USC00048351","SONOMA, CA US","1981-01-19","0.30","64","49",,
"USC00048351","SONOMA, CA US","1981-01-20","0.11","58","49",,
"USC00048351","SONOMA, CA US","1981-01-21","0.01","59","50",,
"USC00048351","SONOMA, CA US","1981-01-22","1.21","59","53",,
"USC00048351","SONOMA, CA US","1981-01-23","0.43","56","47",,
"USC00048351","SONOMA, CA US","1981-01-24","0.00","62","35",,
"USC00048351","SONOMA, CA US","1981-01-25","0.00","62","33",,
"USC00048351","SONOMA, CA US","1981-01-26","0.39","56","39",,
"USC00048351","SONOMA, CA US","1981-01-27","1.58","56","46",,
"USC00048351","SONOMA, CA US","1981-01-28","0.77","56","48",,
"USC00048351","SONOMA, CA US","1981-01-29","0.65","54","39",,
"USC00048351","SONOMA, CA US","1981-01-30","0.01","60","32",,
"USC00048351","SONOMA, CA US","1981-01-31","0.00","64","30",,
"USC00048351","SONOMA, CA US","1981-02-01","0.00","58","31",,
"USC00048351","SONOMA, CA US","1981-02-02","0.00","66","36",,
"USC00048351","SONOMA, CA US","1981-02-03","0.00","66","31",,
"USC00048351","SONOMA, CA US","1981-02-04","0.00","64","36",,
"USC00048351","SONOMA, CA US","1981-02-05","0.00","65","37",,
"USC00048351","SONOMA, CA US","1981-02-06","0.00","63","37",,
"USC00048351","SONOMA, CA US","1981-02-07","0.00","63","42",,
"USC00048351","SONOMA, CA US","1981-02-08","0.13","62","45",,
"USC00048351","SONOMA, CA US","1981-02-09","0.00","69","39",,
"USC00048351","SONOMA, CA US","1981-02-10","0.00","64","39",,
"USC00048351","SONOMA, CA US","1981-02-11","0.19","64","40",,
"USC00048351","SONOMA, CA US","1981-02-12","0.00","70","43",,
"USC00048351","SONOMA, CA US","1981-02-13","0.58","66","49",,
"USC00048351","SONOMA, CA US","1981-02-14","0.26","69","49",,
