"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WT22"
"USC00043875","HEALDSBURG, CA US","1999-12-01","0.45",,"62","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-02","0.05",,"62","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-03","0.00",,"62","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-04","0.00",,"61","33",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-05","0.00",,"60","35",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-06","0.00",,"60","36",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-07","0.00",,"56","36",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-08","0.00",,"61","34",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-09","0.46",,"56","43",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-10","0.03",,"55","36",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-11","0.00",,"65","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-12","0.00",,"63","37",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-13","0.00",,"60","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-14","0.00",,"63","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-15","0.00",,"59","31",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-16","0.00",,"61","32",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-17","0.00",,"65","37",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-18","0.00",,"65","36",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-19","0.00",,"77","38",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-20","0.00",,"77","38",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-21","0.00",,"76","35",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-22","0.00",,"73","37",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-23","0.00",,"65","33",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-24","0.00",,"61","34",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-25","0.00",,"61","33",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-26","0.00",,"62","32",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-27","0.00",,"63","33",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-28","0.00",,"65","34",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-29","0.00",,"63","33",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-30","0.00",,"61","31",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","1999-12-31","0.00",,"59","30",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-01","0.00",,"51","33",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-02","0.00",,"53","34",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-03","0.00",,"63","34",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-04","0.04",,"56","34",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-05","0.00",,"62","32",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-06","0.00",,"61","32",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-07","0.00",,"60","32",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-08","0.00",,"60","32",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-09","0.00",,"60","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-10","0.02",,"58","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-11","0.60",,"57","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-12","0.01",,"50","36",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-13","0.18",,"57","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-14","0.18",,"63","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-15","0.20",,"62","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-16","1.10",,"62","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-17","0.00",,"62","37",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-18","0.95",,"60","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-19","0.69",,"59","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-20","0.05",,"61","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-21","0.38",,"57","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-22","0.00",,"59","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-23","1.90",,"58","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-24","0.90",,"58","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-25","0.15",,"60","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-26","0.01",,"60","38",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-27","0.00",,"62","38",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-28","0.00",,"59","35",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-29","0.00",,"54","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-30","1.81",,"55","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-01-31","0.44",,"55","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-01","0.04",,"58","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-02","0.00",,"67","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-03","0.25",,"67","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-04","0.05",,"61","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-05","1.55",,"59","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-06","0.00",,"65","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-07","0.00",,"65","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-08","0.00",,"64","43",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-09","0.00",,"59","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-10","0.99",,"58","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-11","0.92",,"57","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-12","0.87",,"61","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-13","1.91",,"62","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-14","0.00",,"62","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-15","0.04",,"62","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-16","0.09",,"56","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-17","0.08",,"59","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-18","0.01",,"65","39",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-19","0.00",,"65","36",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-20","0.47",,"58","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-21","0.64",,"64","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-22","0.91",,"62","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-23","1.49",,"57","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-24","0.06",,"55","35",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-25","0.15",,"60","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-26","0.67",,"56","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-27","2.24",,"59","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-28","0.00",,"60","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-02-29","1.15",,"58","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-01","0.00",,"64","38",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-02","0.31",,"58","45",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-03","0.00",,"66","39",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-04","0.37",,"57","39",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-05","0.30",,"57","45",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-06","0.01",,"60","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-07","0.16",,"53","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-08","1.08",,"52","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-09","0.83",,"59","43",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-10","0.00",,"61","38",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-11","0.09",,"65","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-12","0.00",,"69","39",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-13","0.00",,"70","39",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-14","0.00",,"77","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-15","0.00",,"78","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-16","0.00",,"74","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-17","0.00",,"74","45",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-18","0.00",,"78","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-19","0.00",,"76","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-20","0.00",,"69","43",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-21","0.00",,"80","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-22","0.00",,"76","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-23","0.00",,"68","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-24","0.00",,"60","43",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-25","0.00",,"65","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-26","0.00",,"67","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-27","0.00",,"66","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-28","0.00",,"66","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-29","0.00",,"71","38",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-30","0.00",,"80","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-03-31","0.00",,"83","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-01","0.00",,"88","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-02","0.00",,"90","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-03","0.00",,"84","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-04","0.00",,"72","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-05","0.00",,"69","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-06","0.00",,"70","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-07","0.00",,"77","43",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-08","0.00",,"69","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-09","0.00",,"73","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-10","0.00",,"79","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-11",,,,,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-12","0.02",,"77","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-13","0.67",,"70","55",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-14","0.02",,"70","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-15","0.00",,"70","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-16","0.68",,"64","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-17","1.70",,"66","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-18","0.00",,"69","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-19","0.00",,"71","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-20","0.00",,"78","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-21","0.00",,"79","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-22","0.00",,"77","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-23","0.00",,"70","45",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-24","0.00",,"77","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-25","0.00",,"76","45",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-26","0.00",,"87","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-27","0.00",,"71","39",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-28","0.00",,"66","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-29","0.00",,"81","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-04-30","0.00",,"84","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-01","0.00",,"83",,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-02","0.00",,"79","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-03","0.00",,"83","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-04","0.00",,"82","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-05","0.00",,"76","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-06","0.05",,"77","45",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-07","0.44",,"58","42",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-08","0.19",,"76","55",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-09","0.00",,"74","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-10","0.00",,"70","45",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-11","0.00",,"74","40",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-12","0.00",,"75","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-13","0.00",,"75","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-14","0.75",,"61","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-15","0.40",,"70","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-16","0.00",,"71","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-17","0.00",,"82","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-18","0.00",,"89","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-19","0.00",,"95","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-20","0.00",,"97","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-21","0.00",,"102","55",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-22","0.00",,"103","58",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-23","0.00",,"103","71",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-24","0.00",,"88","58",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-25","0.00",,"84","58",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-26","0.00",,"89",,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-27","0.00",,"89",,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-28","0.00",,"85",,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-29","0.00",,"82","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-30","0.00",,"81","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-05-31","0.00",,"90","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-01","0.00",,"94","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-02","0.00",,,,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-03","0.00",,"92","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-04","0.00",,,,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-05","0.00",,"84","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-06","0.00",,"89","41",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-07","0.00",,"76","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-08","0.26",,"74","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-09","0.00",,"77","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-10","0.00",,"78","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-11","0.00",,"83","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-12","0.00",,"89","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-13","0.00",,"109","65",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-14","0.00",,"113","67",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-15","0.00",,"97","66",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-16","0.00",,"88","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-17","0.00",,"81","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-18","0.00",,"80","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-19","0.00",,"91","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-20","0.00",,"97","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-21","0.00",,"92","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-22","0.00",,"89","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-23","0.00",,"89","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-24","0.00",,"83","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-25","0.00",,"91","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-26","0.00",,"92","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-27","0.00",,"92","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-28","0.00",,"88","55",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-29","0.00",,,,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-06-30","0.00",,"85","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-01","0.00",,"87","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-02","0.00",,"80","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-03","0.00",,"86","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-04","0.00",,"85","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-05","0.00",,"85","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-06","0.00",,"84","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-07","0.00",,"83","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-08","0.00",,"85","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-09","0.00",,"93","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-10","0.00",,"86","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-11","0.00",,"85","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-12","0.00",,,,,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-13","0.00",,"84","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-14","0.00",,"89","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-15","0.00",,"89","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-16","0.00",,"74","55",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-17","0.00",,"81","57",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-18","0.00",,"92","49",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-19","0.00",,"94","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-20","0.00",,"90","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-21","0.00",,"89","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-22","0.00",,"93","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-23","0.00",,"97","54",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-24","0.00",,"99","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-25","0.00",,"98","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-26","0.00",,"97","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-27","0.00",,"97","50",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-28","0.00",,"94","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-29","0.00",,"98","53",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-30","0.00",,"107","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-07-31","0.00",,"100","61",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-01","0.05",,"71","58",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-02","0.05",,"73","56",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-03","0.00",,"76","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-04","0.00",,"79","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-05","0.00",,"83","44",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-06","0.00",,"91","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-07","0.00",,"94","51",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-08","0.00",,"87","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-09","0.00",,"86","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-10","0.00",,"80","46",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-11","0.00",,"90","47",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-12","0.00",,"92","48",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-13","0.00",,"89","67",,,"    1",,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-14","0.00",,"82","65",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-15","0.00",,"83","55",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-16","0.00",,"87","55",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-17","0.00",,"98","52",,,,,,,,,,,,,,,,
"USC00043875","HEALDSBURG, CA US","2000-09-18","0.00",,"101","53",,,,,,,,,,,,,,,,
